date,hour,cnt
2017-09-23,12,1139
2017-09-23,13,1080
2017-09-23,14,1065
2017-09-23,15,1079
2017-09-23,16,1030
2017-09-23,17,1023
2017-09-23,18,967
2017-09-23,19,821
2017-09-23,20,480
2017-09-23,21,427
2017-09-23,22,384
2017-09-23,23,272
2017-09-24,0,269
2017-09-24,1,176
2017-09-24,2,122
2017-09-24,3,60
2017-09-24,4,22
2017-09-24,5,13
2017-09-24,6,53
2017-09-24,7,125
2017-09-24,8,301
2017-09-24,9,592
2017-09-24,10,829
2017-09-24,11,911
2017-09-24,12,1132
2017-09-24,13,970
2017-09-24,14,1005
2017-09-24,15,910
2017-09-24,16,1038
2017-09-24,17,899
2017-09-24,18,832
2017-09-24,19,665
2017-09-24,20,422
2017-09-24,21,332
2017-09-24,22,185
2017-09-24,23,110
2017-09-25,0,69
2017-09-25,1,42
2017-09-25,2,28
2017-09-25,3,8
2017-09-25,4,21
2017-09-25,5,94
2017-09-25,6,390
2017-09-25,7,898
2017-09-25,8,1115
2017-09-25,9,500
2017-09-25,10,356
2017-09-25,11,448
2017-09-25,12,550
2017-09-25,13,507
2017-09-25,14,525
2017-09-25,15,659
2017-09-25,16,981
2017-09-25,17,1667
2017-09-25,18,1477
2017-09-25,19,901
2017-09-25,20,569
2017-09-25,21,411
2017-09-25,22,247
2017-09-25,23,190
2017-09-26,0,62
2017-09-26,1,21
2017-09-26,2,11
2017-09-26,3,3
2017-09-26,4,31
2017-09-26,5,122
2017-09-26,6,428
2017-09-26,7,1107
2017-09-26,8,1462
2017-09-26,9,587
2017-09-26,10,339
2017-09-26,11,429
2017-09-26,12,542
2017-09-26,13,537
2017-09-26,14,520
2017-09-26,15,607
2017-09-26,16,959
2017-09-26,17,1794
2017-09-26,18,1475
2017-09-26,19,905
2017-09-26,20,635
2017-09-26,21,460
2017-09-26,22,277
2017-09-26,23,144
2017-09-27,0,76
2017-09-27,1,29
2017-09-27,2,18
2017-09-27,3,5
2017-09-27,4,17
2017-09-27,5,132
2017-09-27,6,461
2017-09-27,7,1111
2017-09-27,8,1410
2017-09-27,9,566
2017-09-27,10,334
2017-09-27,11,428
2017-09-27,12,551
2017-09-27,13,534
2017-09-27,14,490
2017-09-27,15,603
2017-09-27,16,879
2017-09-27,17,1632
2017-09-27,18,1432
2017-09-27,19,934
2017-09-27,20,634
2017-09-27,21,507
2017-09-27,22,308
2017-09-27,23,190
2017-09-28,0,62
2017-09-28,1,38
2017-09-28,2,19
2017-09-28,3,4
2017-09-28,4,15
2017-09-28,5,100
2017-09-28,6,403
2017-09-28,7,1046
2017-09-28,8,1384
2017-09-28,9,671
2017-09-28,10,410
2017-09-28,11,474
2017-09-28,12,577
2017-09-28,13,607
2017-09-28,14,584
2017-09-28,15,718
2017-09-28,16,1081
2017-09-28,17,1786
2017-09-28,18,1587
2017-09-28,19,1019
2017-09-28,20,637
2017-09-28,21,536
2017-09-28,22,401
2017-09-28,23,217
2017-09-29,0,108
2017-09-29,1,46
2017-09-29,2,31
2017-09-29,3,14
2017-09-29,4,23
2017-09-29,5,100
2017-09-29,6,356
2017-09-29,7,924
2017-09-29,8,1380
2017-09-29,9,739
2017-09-29,10,478
2017-09-29,11,622
2017-09-29,12,724
2017-09-29,13,815
2017-09-29,14,753
2017-09-29,15,964
2017-09-29,16,1213
2017-09-29,17,1701
2017-09-29,18,1266
2017-09-29,19,747
2017-09-29,20,486
2017-09-29,21,417
2017-09-29,22,355
2017-09-29,23,268
2017-09-30,0,185
2017-09-30,1,138
2017-09-30,2,92
2017-09-30,3,38
2017-09-30,4,16
2017-09-30,5,17
2017-09-30,6,58
2017-09-30,7,179
2017-09-30,8,394
2017-09-30,9,635
2017-09-30,10,945
2017-09-30,11,1052
2017-09-30,12,1152
2017-09-30,13,1146
2017-09-30,14,1130
2017-09-30,15,1162
2017-09-30,16,1085
2017-09-30,17,989
2017-09-30,18,826
2017-09-30,19,582
2017-09-30,20,378
2017-09-30,21,309
2017-09-30,22,286
2017-09-30,23,227
2017-10-01,0,172
2017-10-01,1,138
2017-10-01,2,70
2017-10-01,3,55
2017-10-01,4,17
2017-10-01,5,28
2017-10-01,6,36
2017-10-01,7,97
2017-10-01,8,270
2017-10-01,9,526
2017-10-01,10,736
2017-10-01,11,910
2017-10-01,12,1091
2017-10-01,13,1056
2017-10-01,14,1106
2017-10-01,15,1083
2017-10-01,16,1125
2017-10-01,17,1000
2017-10-01,18,963
2017-10-01,19,603
2017-10-01,20,386
2017-10-01,21,265
2017-10-01,22,165
2017-10-01,23,104
2017-10-02,0,63
2017-10-02,1,17
2017-10-02,2,11
2017-10-02,3,7
2017-10-02,4,18
2017-10-02,5,103
2017-10-02,6,366
2017-10-02,7,894
2017-10-02,8,1266
2017-10-02,9,584
2017-10-02,10,352
2017-10-02,11,455
2017-10-02,12,526
2017-10-02,13,619
2017-10-02,14,540
2017-10-02,15,653
2017-10-02,16,1082
2017-10-02,17,1810
2017-10-02,18,1354
2017-10-02,19,845
2017-10-02,20,500
2017-10-02,21,323
2017-10-02,22,200
2017-10-02,23,112
2017-10-03,0,57
2017-10-03,1,13
2017-10-03,2,9
2017-10-03,3,6
2017-10-03,4,20
2017-10-03,5,118
2017-10-03,6,405
2017-10-03,7,1087
2017-10-03,8,1473
2017-10-03,9,672
2017-10-03,10,334
2017-10-03,11,445
2017-10-03,12,620
2017-10-03,13,608
2017-10-03,14,494
2017-10-03,15,683
2017-10-03,16,1047
2017-10-03,17,1810
2017-10-03,18,1440
2017-10-03,19,856
2017-10-03,20,525
2017-10-03,21,375
2017-10-03,22,255
2017-10-03,23,132
2017-10-04,0,40
2017-10-04,1,37
2017-10-04,2,15
2017-10-04,3,3
2017-10-04,4,16
2017-10-04,5,136
2017-10-04,6,430
2017-10-04,7,1032
2017-10-04,8,1428
2017-10-04,9,645
2017-10-04,10,404
2017-10-04,11,474
2017-10-04,12,623
2017-10-04,13,552
2017-10-04,14,505
2017-10-04,15,664
2017-10-04,16,1057
2017-10-04,17,1793
2017-10-04,18,1507
2017-10-04,19,914
2017-10-04,20,571
2017-10-04,21,472
2017-10-04,22,282
2017-10-04,23,144
2017-10-05,0,57
2017-10-05,1,31
2017-10-05,2,30
2017-10-05,3,13
2017-10-05,4,14
2017-10-05,5,109
2017-10-05,6,410
2017-10-05,7,1032
2017-10-05,8,1450
2017-10-05,9,644
2017-10-05,10,363
2017-10-05,11,507
2017-10-05,12,605
2017-10-05,13,609
2017-10-05,14,573
2017-10-05,15,682
2017-10-05,16,1059
2017-10-05,17,1767
2017-10-05,18,1495
2017-10-05,19,926
2017-10-05,20,524
2017-10-05,21,446
2017-10-05,22,344
2017-10-05,23,202
2017-10-06,0,106
2017-10-06,1,63
2017-10-06,2,39
2017-10-06,3,12
2017-10-06,4,17
2017-10-06,5,101
2017-10-06,6,353
2017-10-06,7,867
2017-10-06,8,1287
2017-10-06,9,673
2017-10-06,10,545
2017-10-06,11,579
2017-10-06,12,760
2017-10-06,13,834
2017-10-06,14,785
2017-10-06,15,937
2017-10-06,16,1298
2017-10-06,17,1746
2017-10-06,18,1345
2017-10-06,19,800
2017-10-06,20,522
2017-10-06,21,439
2017-10-06,22,500
2017-10-06,23,377
2017-10-07,0,241
2017-10-07,1,159
2017-10-07,2,90
2017-10-07,3,54
2017-10-07,4,21
2017-10-07,5,29
2017-10-07,6,66
2017-10-07,7,170
2017-10-07,8,384
2017-10-07,9,673
2017-10-07,10,929
2017-10-07,11,1184
2017-10-07,12,1265
2017-10-07,13,1323
2017-10-07,14,1369
2017-10-07,15,1433
2017-10-07,16,1360
2017-10-07,17,1233
2017-10-07,18,1016
2017-10-07,19,670
2017-10-07,20,543
2017-10-07,21,545
2017-10-07,22,413
2017-10-07,23,307
2017-10-08,0,190
2017-10-08,1,168
2017-10-08,2,100
2017-10-08,3,79
2017-10-08,4,22
2017-10-08,5,17
2017-10-08,6,86
2017-10-08,7,136
2017-10-08,8,219
2017-10-08,9,360
2017-10-08,10,484
2017-10-08,11,679
2017-10-08,12,869
2017-10-08,13,899
2017-10-08,14,970
2017-10-08,15,958
2017-10-08,16,847
2017-10-08,17,860
2017-10-08,18,760
2017-10-08,19,526
2017-10-08,20,410
2017-10-08,21,368
2017-10-08,22,244
2017-10-08,23,153
2017-10-09,0,91
2017-10-09,1,76
2017-10-09,2,34
2017-10-09,3,17
2017-10-09,4,19
2017-10-09,5,33
2017-10-09,6,36
2017-10-09,7,45
2017-10-09,8,154
2017-10-09,9,159
2017-10-09,10,220
2017-10-09,11,449
2017-10-09,12,565
2017-10-09,13,648
2017-10-09,14,641
2017-10-09,15,809
2017-10-09,16,887
2017-10-09,17,1186
2017-10-09,18,1074
2017-10-09,19,692
2017-10-09,20,475
2017-10-09,21,346
2017-10-09,22,216
2017-10-09,23,158
2017-10-10,0,58
2017-10-10,1,26
2017-10-10,2,14
2017-10-10,3,5
2017-10-10,4,24
2017-10-10,5,112
2017-10-10,6,415
2017-10-10,7,981
2017-10-10,8,1349
2017-10-10,9,604
2017-10-10,10,365
2017-10-10,11,424
2017-10-10,12,520
2017-10-10,13,588
2017-10-10,14,558
2017-10-10,15,621
2017-10-10,16,1025
2017-10-10,17,1842
2017-10-10,18,1415
2017-10-10,19,851
2017-10-10,20,517
2017-10-10,21,416
2017-10-10,22,287
2017-10-10,23,136
2017-10-11,0,65
2017-10-11,1,16
2017-10-11,2,22
2017-10-11,3,11
2017-10-11,4,11
2017-10-11,5,135
2017-10-11,6,389
2017-10-11,7,921
2017-10-11,8,1283
2017-10-11,9,590
2017-10-11,10,338
2017-10-11,11,457
2017-10-11,12,515
2017-10-11,13,527
2017-10-11,14,428
2017-10-11,15,619
2017-10-11,16,886
2017-10-11,17,1094
2017-10-11,18,761
2017-10-11,19,436
2017-10-11,20,331
2017-10-11,21,256
2017-10-11,22,170
2017-10-11,23,113
2017-10-12,0,26
2017-10-12,1,15
2017-10-12,2,13
2017-10-12,3,8
2017-10-12,4,17
2017-10-12,5,93
2017-10-12,6,359
2017-10-12,7,917
2017-10-12,8,1270
2017-10-12,9,625
2017-10-12,10,388
2017-10-12,11,358
2017-10-12,12,451
2017-10-12,13,449
2017-10-12,14,492
2017-10-12,15,629
2017-10-12,16,896
2017-10-12,17,1481
2017-10-12,18,1155
2017-10-12,19,834
2017-10-12,20,496
2017-10-12,21,341
2017-10-12,22,255
2017-10-12,23,162
2017-10-13,0,188
2017-10-13,1,322
2017-10-13,2,69
2017-10-13,3,19
2017-10-13,4,15
2017-10-13,5,86
2017-10-13,6,304
2017-10-13,7,803
2017-10-13,8,1348
2017-10-13,9,640
2017-10-13,10,465
2017-10-13,11,516
2017-10-13,12,614
2017-10-13,13,661
2017-10-13,14,648
2017-10-13,15,790
2017-10-13,16,1121
2017-10-13,17,1345
2017-10-13,18,775
2017-10-13,19,478
2017-10-13,20,342
2017-10-13,21,306
2017-10-13,22,292
2017-10-13,23,222
2017-10-14,0,180
2017-10-14,1,133
2017-10-14,2,127
2017-10-14,3,53
2017-10-14,4,31
2017-10-14,5,17
2017-10-14,6,72
2017-10-14,7,176
2017-10-14,8,394
2017-10-14,9,594
2017-10-14,10,791
2017-10-14,11,958
2017-10-14,12,1055
2017-10-14,13,1152
2017-10-14,14,1245
2017-10-14,15,1210
2017-10-14,16,1209
2017-10-14,17,1200
2017-10-14,18,999
2017-10-14,19,626
2017-10-14,20,538
2017-10-14,21,407
2017-10-14,22,343
2017-10-14,23,305
2017-10-15,0,231
2017-10-15,1,163
2017-10-15,2,95
2017-10-15,3,53
2017-10-15,4,27
2017-10-15,5,17
2017-10-15,6,38
2017-10-15,7,111
2017-10-15,8,267
2017-10-15,9,419
2017-10-15,10,696
2017-10-15,11,864
2017-10-15,12,1004
2017-10-15,13,1062
2017-10-15,14,1071
2017-10-15,15,1082
2017-10-15,16,1179
2017-10-15,17,1167
2017-10-15,18,995
2017-10-15,19,681
2017-10-15,20,445
2017-10-15,21,316
2017-10-15,22,218
2017-10-15,23,127
2017-10-16,0,51
2017-10-16,1,14
2017-10-16,2,25
2017-10-16,3,9
2017-10-16,4,9
2017-10-16,5,66
2017-10-16,6,237
2017-10-16,7,705
2017-10-16,8,1196
2017-10-16,9,599
2017-10-16,10,372
2017-10-16,11,406
2017-10-16,12,576
2017-10-16,13,608
2017-10-16,14,507
2017-10-16,15,626
2017-10-16,16,1005
2017-10-16,17,1671
2017-10-16,18,1236
2017-10-16,19,746
2017-10-16,20,460
2017-10-16,21,326
2017-10-16,22,234
2017-10-16,23,121
2017-10-17,0,45
2017-10-17,1,22
2017-10-17,2,9
2017-10-17,3,4
2017-10-17,4,13
2017-10-17,5,107
2017-10-17,6,379
2017-10-17,7,927
2017-10-17,8,1397
2017-10-17,9,568
2017-10-17,10,355
2017-10-17,11,352
2017-10-17,12,549
2017-10-17,13,509
2017-10-17,14,537
2017-10-17,15,624
2017-10-17,16,1000
2017-10-17,17,1692
2017-10-17,18,1293
2017-10-17,19,720
2017-10-17,20,455
2017-10-17,21,328
2017-10-17,22,233
2017-10-17,23,169
2017-10-18,0,59
2017-10-18,1,15
2017-10-18,2,17
2017-10-18,3,5
2017-10-18,4,15
2017-10-18,5,122
2017-10-18,6,372
2017-10-18,7,918
2017-10-18,8,1376
2017-10-18,9,667
2017-10-18,10,364
2017-10-18,11,419
2017-10-18,12,533
2017-10-18,13,597
2017-10-18,14,540
2017-10-18,15,683
2017-10-18,16,1029
2017-10-18,17,1701
2017-10-18,18,1333
2017-10-18,19,799
2017-10-18,20,505
2017-10-18,21,439
2017-10-18,22,311
2017-10-18,23,185
2017-10-19,0,60
2017-10-19,1,37
2017-10-19,2,23
2017-10-19,3,6
2017-10-19,4,17
2017-10-19,5,94
2017-10-19,6,376
2017-10-19,7,884
2017-10-19,8,1321
2017-10-19,9,648
2017-10-19,10,412
2017-10-19,11,459
2017-10-19,12,596
2017-10-19,13,606
2017-10-19,14,572
2017-10-19,15,757
2017-10-19,16,1049
2017-10-19,17,1797
2017-10-19,18,1380
2017-10-19,19,777
2017-10-19,20,543
2017-10-19,21,389
2017-10-19,22,324
2017-10-19,23,187
2017-10-20,0,103
2017-10-20,1,44
2017-10-20,2,36
2017-10-20,3,15
2017-10-20,4,20
2017-10-20,5,82
2017-10-20,6,343
2017-10-20,7,821
2017-10-20,8,1341
2017-10-20,9,746
2017-10-20,10,504
2017-10-20,11,654
2017-10-20,12,812
2017-10-20,13,780
2017-10-20,14,743
2017-10-20,15,920
2017-10-20,16,1234
2017-10-20,17,1689
2017-10-20,18,1201
2017-10-20,19,715
2017-10-20,20,511
2017-10-20,21,356
2017-10-20,22,310
2017-10-20,23,267
2017-10-21,0,148
2017-10-21,1,86
2017-10-21,2,60
2017-10-21,3,49
2017-10-21,4,22
2017-10-21,5,18
2017-10-21,6,58
2017-10-21,7,174
2017-10-21,8,337
2017-10-21,9,634
2017-10-21,10,885
2017-10-21,11,1165
2017-10-21,12,1287
2017-10-21,13,1370
2017-10-21,14,1329
2017-10-21,15,1338
2017-10-21,16,1387
2017-10-21,17,1228
2017-10-21,18,945
2017-10-21,19,652
2017-10-21,20,409
2017-10-21,21,336
2017-10-21,22,306
2017-10-21,23,241
2017-10-22,0,210
2017-10-22,1,128
2017-10-22,2,98
2017-10-22,3,58
2017-10-22,4,24
2017-10-22,5,28
2017-10-22,6,100
2017-10-22,7,156
2017-10-22,8,444
2017-10-22,9,724
2017-10-22,10,1016
2017-10-22,11,1103
2017-10-22,12,1238
2017-10-22,13,1220
2017-10-22,14,1211
2017-10-22,15,1190
2017-10-22,16,1157
2017-10-22,17,1049
2017-10-22,18,826
2017-10-22,19,520
2017-10-22,20,354
2017-10-22,21,270
2017-10-22,22,163
2017-10-22,23,97
2017-10-23,0,48
2017-10-23,1,23
2017-10-23,2,12
2017-10-23,3,15
2017-10-23,4,17
2017-10-23,5,99
2017-10-23,6,322
2017-10-23,7,815
2017-10-23,8,1136
2017-10-23,9,635
2017-10-23,10,408
2017-10-23,11,497
2017-10-23,12,614
2017-10-23,13,593
2017-10-23,14,586
2017-10-23,15,733
2017-10-23,16,1073
2017-10-23,17,1678
2017-10-23,18,1384
2017-10-23,19,778
2017-10-23,20,485
2017-10-23,21,342
2017-10-23,22,200
2017-10-23,23,109
2017-10-24,0,38
2017-10-24,1,20
2017-10-24,2,11
2017-10-24,3,2
2017-10-24,4,16
2017-10-24,5,100
2017-10-24,6,372
2017-10-24,7,945
2017-10-24,8,1426
2017-10-24,9,682
2017-10-24,10,362
2017-10-24,11,472
2017-10-24,12,614
2017-10-24,13,564
2017-10-24,14,581
2017-10-24,15,667
2017-10-24,16,1049
2017-10-24,17,1729
2017-10-24,18,1397
2017-10-24,19,771
2017-10-24,20,462
2017-10-24,21,446
2017-10-24,22,301
2017-10-24,23,122
2017-10-25,0,56
2017-10-25,1,22
2017-10-25,2,11
2017-10-25,3,9
2017-10-25,4,16
2017-10-25,5,121
2017-10-25,6,398
2017-10-25,7,978
2017-10-25,8,1399
2017-10-25,9,665
2017-10-25,10,395
2017-10-25,11,466
2017-10-25,12,616
2017-10-25,13,542
2017-10-25,14,519
2017-10-25,15,626
2017-10-25,16,935
2017-10-25,17,1690
2017-10-25,18,1317
2017-10-25,19,805
2017-10-25,20,501
2017-10-25,21,352
2017-10-25,22,263
2017-10-25,23,119
2017-10-26,0,40
2017-10-26,1,31
2017-10-26,2,16
2017-10-26,3,6
2017-10-26,4,18
2017-10-26,5,99
2017-10-26,6,338
2017-10-26,7,912
2017-10-26,8,1309
2017-10-26,9,582
2017-10-26,10,327
2017-10-26,11,416
2017-10-26,12,512
2017-10-26,13,440
2017-10-26,14,503
2017-10-26,15,605
2017-10-26,16,956
2017-10-26,17,1557
2017-10-26,18,1224
2017-10-26,19,694
2017-10-26,20,459
2017-10-26,21,346
2017-10-26,22,251
2017-10-26,23,127
2017-10-27,0,64
2017-10-27,1,33
2017-10-27,2,14
2017-10-27,3,7
2017-10-27,4,19
2017-10-27,5,87
2017-10-27,6,301
2017-10-27,7,667
2017-10-27,8,1221
2017-10-27,9,725
2017-10-27,10,426
2017-10-27,11,515
2017-10-27,12,764
2017-10-27,13,773
2017-10-27,14,761
2017-10-27,15,881
2017-10-27,16,1213
2017-10-27,17,1648
2017-10-27,18,1130
2017-10-27,19,702
2017-10-27,20,388
2017-10-27,21,313
2017-10-27,22,292
2017-10-27,23,205
2017-10-28,0,138
2017-10-28,1,100
2017-10-28,2,89
2017-10-28,3,46
2017-10-28,4,24
2017-10-28,5,13
2017-10-28,6,45
2017-10-28,7,105
2017-10-28,8,318
2017-10-28,9,568
2017-10-28,10,877
2017-10-28,11,1026
2017-10-28,12,1120
2017-10-28,13,1232
2017-10-28,14,1236
2017-10-28,15,1275
2017-10-28,16,1138
2017-10-28,17,1047
2017-10-28,18,844
2017-10-28,19,532
2017-10-28,20,384
2017-10-28,21,384
2017-10-28,22,268
2017-10-28,23,212
2017-10-29,0,195
2017-10-29,1,173
2017-10-29,2,135
2017-10-29,3,73
2017-10-29,4,16
2017-10-29,5,11
2017-10-29,6,23
2017-10-29,7,50
2017-10-29,8,159
2017-10-29,9,242
2017-10-29,10,375
2017-10-29,11,533
2017-10-29,12,565
2017-10-29,13,557
2017-10-29,14,583
2017-10-29,15,310
2017-10-29,16,172
2017-10-29,17,180
2017-10-29,18,99
2017-10-29,19,42
2017-10-29,20,18
2017-10-29,21,27
2017-10-29,22,36
2017-10-29,23,17
2017-10-30,0,10
2017-10-30,1,4
2017-10-30,2,3
2017-10-30,3,1
2017-10-30,4,8
2017-10-30,5,70
2017-10-30,6,228
2017-10-30,7,627
2017-10-30,8,1003
2017-10-30,9,482
2017-10-30,10,272
2017-10-30,11,312
2017-10-30,12,469
2017-10-30,13,426
2017-10-30,14,440
2017-10-30,15,555
2017-10-30,16,878
2017-10-30,17,1543
2017-10-30,18,1160
2017-10-30,19,705
2017-10-30,20,421
2017-10-30,21,285
2017-10-30,22,171
2017-10-30,23,82
2017-10-31,0,35
2017-10-31,1,14
2017-10-31,2,12
2017-10-31,3,2
2017-10-31,4,14
2017-10-31,5,95
2017-10-31,6,367
2017-10-31,7,866
2017-10-31,8,1307
2017-10-31,9,533
2017-10-31,10,345
2017-10-31,11,422
2017-10-31,12,499
2017-10-31,13,488
2017-10-31,14,502
2017-10-31,15,653
2017-10-31,16,1090
2017-10-31,17,1629
2017-10-31,18,1129
2017-10-31,19,593
2017-10-31,20,399
2017-10-31,21,280
2017-10-31,22,191
2017-10-31,23,120
2017-11-01,0,59
2017-11-01,1,23
2017-11-01,2,21
2017-11-01,3,4
2017-11-01,4,16
2017-11-01,5,90
2017-11-01,6,322
2017-11-01,7,868
2017-11-01,8,1250
2017-11-01,9,614
2017-11-01,10,269
2017-11-01,11,330
2017-11-01,12,472
2017-11-01,13,449
2017-11-01,14,393
2017-11-01,15,503
2017-11-01,16,876
2017-11-01,17,1444
2017-11-01,18,1118
2017-11-01,19,647
2017-11-01,20,415
2017-11-01,21,326
2017-11-01,22,221
2017-11-01,23,129
2017-11-02,0,65
2017-11-02,1,20
2017-11-02,2,6
2017-11-02,3,5
2017-11-02,4,19
2017-11-02,5,87
2017-11-02,6,339
2017-11-02,7,876
2017-11-02,8,1336
2017-11-02,9,662
2017-11-02,10,345
2017-11-02,11,445
2017-11-02,12,557
2017-11-02,13,550
2017-11-02,14,577
2017-11-02,15,706
2017-11-02,16,1008
2017-11-02,17,1725
2017-11-02,18,1377
2017-11-02,19,762
2017-11-02,20,523
2017-11-02,21,416
2017-11-02,22,349
2017-11-02,23,170
2017-11-03,0,86
2017-11-03,1,49
2017-11-03,2,28
2017-11-03,3,11
2017-11-03,4,15
2017-11-03,5,84
2017-11-03,6,259
2017-11-03,7,763
2017-11-03,8,1330
2017-11-03,9,754
2017-11-03,10,514
2017-11-03,11,605
2017-11-03,12,771
2017-11-03,13,795
2017-11-03,14,693
2017-11-03,15,818
2017-11-03,16,1209
2017-11-03,17,1638
2017-11-03,18,1134
2017-11-03,19,711
2017-11-03,20,465
2017-11-03,21,411
2017-11-03,22,402
2017-11-03,23,232
2017-11-04,0,193
2017-11-04,1,110
2017-11-04,2,68
2017-11-04,3,46
2017-11-04,4,13
2017-11-04,5,17
2017-11-04,6,49
2017-11-04,7,132
2017-11-04,8,281
2017-11-04,9,468
2017-11-04,10,671
2017-11-04,11,814
2017-11-04,12,1027
2017-11-04,13,1025
2017-11-04,14,1033
2017-11-04,15,1117
2017-11-04,16,1009
2017-11-04,17,628
2017-11-04,18,296
2017-11-04,19,105
2017-11-04,20,44
2017-11-04,21,44
2017-11-04,22,43
2017-11-04,23,45
2017-11-05,0,83
2017-11-05,1,104
2017-11-05,2,16
2017-11-05,3,11
2017-11-05,4,3
2017-11-05,5,12
2017-11-05,6,50
2017-11-05,7,88
2017-11-05,8,173
2017-11-05,9,267
2017-11-05,10,328
2017-11-05,11,419
2017-11-05,12,537
2017-11-05,13,458
2017-11-05,14,498
2017-11-05,15,568
2017-11-05,16,543
2017-11-05,17,429
2017-11-05,18,362
2017-11-05,19,285
2017-11-05,20,192
2017-11-05,21,195
2017-11-05,22,147
2017-11-05,23,118
2017-11-06,0,29
2017-11-06,1,11
2017-11-06,2,12
2017-11-06,3,5
2017-11-06,4,12
2017-11-06,5,107
2017-11-06,6,367
2017-11-06,7,895
2017-11-06,8,1131
2017-11-06,9,502
2017-11-06,10,352
2017-11-06,11,430
2017-11-06,12,502
2017-11-06,13,503
2017-11-06,14,478
2017-11-06,15,660
2017-11-06,16,1027
2017-11-06,17,1354
2017-11-06,18,1017
2017-11-06,19,604
2017-11-06,20,415
2017-11-06,21,283
2017-11-06,22,236
2017-11-06,23,84
2017-11-07,0,40
2017-11-07,1,9
2017-11-07,2,12
2017-11-07,3,4
2017-11-07,4,18
2017-11-07,5,122
2017-11-07,6,412
2017-11-07,7,979
2017-11-07,8,1340
2017-11-07,9,543
2017-11-07,10,261
2017-11-07,11,81
2017-11-07,12,59
2017-11-07,13,41
2017-11-07,14,44
2017-11-07,15,64
2017-11-07,16,164
2017-11-07,17,263
2017-11-07,18,136
2017-11-07,19,130
2017-11-07,20,112
2017-11-07,21,133
2017-11-07,22,85
2017-11-07,23,60
2017-11-08,0,18
2017-11-08,1,17
2017-11-08,2,10
2017-11-08,3,5
2017-11-08,4,11
2017-11-08,5,92
2017-11-08,6,388
2017-11-08,7,793
2017-11-08,8,1065
2017-11-08,9,476
2017-11-08,10,236
2017-11-08,11,278
2017-11-08,12,371
2017-11-08,13,374
2017-11-08,14,337
2017-11-08,15,419
2017-11-08,16,728
2017-11-08,17,1178
2017-11-08,18,970
2017-11-08,19,567
2017-11-08,20,348
2017-11-08,21,282
2017-11-08,22,199
2017-11-08,23,92
2017-11-09,0,45
2017-11-09,1,12
2017-11-09,2,15
2017-11-09,3,8
2017-11-09,4,15
2017-11-09,5,77
2017-11-09,6,275
2017-11-09,7,752
2017-11-09,8,1188
2017-11-09,9,536
2017-11-09,10,246
2017-11-09,11,310
2017-11-09,12,415
2017-11-09,13,456
2017-11-09,14,435
2017-11-09,15,554
2017-11-09,16,849
2017-11-09,17,1151
2017-11-09,18,924
2017-11-09,19,527
2017-11-09,20,220
2017-11-09,21,267
2017-11-09,22,197
2017-11-09,23,127
2017-11-10,0,76
2017-11-10,1,32
2017-11-10,2,18
2017-11-10,3,15
2017-11-10,4,19
2017-11-10,5,35
2017-11-10,6,151
2017-11-10,7,339
2017-11-10,8,654
2017-11-10,9,405
2017-11-10,10,328
2017-11-10,11,463
2017-11-10,12,423
2017-11-10,13,463
2017-11-10,14,474
2017-11-10,15,449
2017-11-10,16,540
2017-11-10,17,644
2017-11-10,18,441
2017-11-10,19,271
2017-11-10,20,177
2017-11-10,21,139
2017-11-10,22,111
2017-11-10,23,88
2017-11-11,0,51
2017-11-11,1,45
2017-11-11,2,30
2017-11-11,3,10
2017-11-11,4,13
2017-11-11,5,9
2017-11-11,6,31
2017-11-11,7,92
2017-11-11,8,141
2017-11-11,9,285
2017-11-11,10,356
2017-11-11,11,466
2017-11-11,12,524
2017-11-11,13,589
2017-11-11,14,604
2017-11-11,15,512
2017-11-11,16,448
2017-11-11,17,354
2017-11-11,18,239
2017-11-11,19,225
2017-11-11,20,141
2017-11-11,21,132
2017-11-11,22,106
2017-11-11,23,91
2017-11-12,0,82
2017-11-12,1,59
2017-11-12,2,37
2017-11-12,3,17
2017-11-12,4,13
2017-11-12,5,4
2017-11-12,6,35
2017-11-12,7,74
2017-11-12,8,140
2017-11-12,9,275
2017-11-12,10,359
2017-11-12,11,439
2017-11-12,12,565
2017-11-12,13,523
2017-11-12,14,567
2017-11-12,15,541
2017-11-12,16,568
2017-11-12,17,425
2017-11-12,18,309
2017-11-12,19,209
2017-11-12,20,153
2017-11-12,21,146
2017-11-12,22,116
2017-11-12,23,41
2017-11-13,0,10
2017-11-13,1,11
2017-11-13,2,6
2017-11-13,3,0
2017-11-13,4,9
2017-11-13,5,65
2017-11-13,6,260
2017-11-13,7,692
2017-11-13,8,986
2017-11-13,9,495
2017-11-13,10,280
2017-11-13,11,323
2017-11-13,12,400
2017-11-13,13,410
2017-11-13,14,386
2017-11-13,15,476
2017-11-13,16,717
2017-11-13,17,1187
2017-11-13,18,921
2017-11-13,19,573
2017-11-13,20,358
2017-11-13,21,274
2017-11-13,22,166
2017-11-13,23,55
2017-11-14,0,26
2017-11-14,1,12
2017-11-14,2,8
2017-11-14,3,9
2017-11-14,4,19
2017-11-14,5,82
2017-11-14,6,335
2017-11-14,7,771
2017-11-14,8,1292
2017-11-14,9,587
2017-11-14,10,272
2017-11-14,11,323
2017-11-14,12,371
2017-11-14,13,344
2017-11-14,14,346
2017-11-14,15,432
2017-11-14,16,728
2017-11-14,17,1152
